artist_id,artist_name,genres,gender,category
6xikG2kDoIZnB78TBPXlkj,Roll Rida,"desi hip hop,telugu hip hop",male,Solo Act
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,filmi,male,Solo Act
4A2XSc4OJjuPY4l6NjnrDj,Ram Miriyala,tollywood,male,Solo Act
2gXOOKY8mmJG6iwHrTq9gp,Jawad Ahmad,"classic pakistani pop,modern bollywood,pakistani pop",male,Solo Act
1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,"desi pop,filmi,modern bollywood",,Band
4D3Rik34ofGp07ieu9zENY,Aravind Srinivas,,male,Solo Act
4aopF0aU0Nbu5GtSorXV0W,The PropheC,"desi hip hop,desi pop,punjabi pop",,Solo Act
4MJZBb8KABfKw0gzfgacpO,Raga,desi hip hop,male,Solo Act
0PabKDsomoLc4uPtBGNodI,Taqiya Zaman,,,Unknown
4v9G79IPGEpwTbgB6TUUaY,DARK HORSE,,,Band
0LSPREIgGMZXCuKVel7LVD,Karthik,filmi,male,Solo Act
3ioOEaiQ1Zw6RMCesOOWfZ,Harjas Harjaayi,desi hip hop,male,Solo Act
3FE0TWXNCntv6rKQY68Z6Z,Ajit Kale,desi pop,,Unknown
1btklM4yoTaKiVjLodLrOh,VIBIE,indian lo-fi,male,Solo Act
7CpuhT2Ukv7aVYOOwRk2te,Byg Bird,,,Unknown
74RGMjbSsFv5RLj8wVx9Yv,Sharn,desi pop,,Unknown
1i31OYo0s5VoMCaMRJFZkJ,The Paul,,,Band
7o7doCwqft91WC690aglWC,Sanam,desi pop,,Band
1Ik6g05IoSfFmpqi4Jg7Kc,VIRTUAL_AF,,,Unknown
5iFKS1bnBNFWBAmd7mi0vf,Deepak Blue,tollywood,male,Solo Act
77ziiu02mos4YrZ4mpWO0v,Barney Sku,,,Unknown
4kq8z3vydHjPDggxb16ErB,Nakash Aziz,tollywood,male,Solo Act
20YfM15fU24Wtzq7D25LTb,Nitin Shukla,indian lo-fi,,Unknown
1UAzmnFgjizIDvtHvnCdEq,Stebin Ben,"desi pop,filmi,modern bollywood",male,Solo Act
6FtZhorjCMfkaVJ7kKdmq7,Payal Dev,"desi pop,filmi,modern bollywood",,Unknown
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,filmi,female,Solo Act
1pDF5UltcypyatITA3Pduo,Mangli,tollywood,female,Solo Act
0L5f9aJIaxQXTipZ7uQYiC,Bheems Ceciroleo,tollywood,male,Solo Act
2AQwMDyDvgpZcHLITOpgpm,Adithya RK,tamil pop,male,Solo Act
0HsUQSehtJfQENJxgxQwg5,Nikhil Vinay,,,Band
1E6arsXf5Fgsnv9YpSzjpE,Parampara Tandon,"desi pop,modern bollywood",female,Solo Act
35jsUTwBj5cW9GuNB7Xp61,Hamsika Iyer,modern bollywood,female,Solo Act
7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,"filmi,hindi hip hop,modern bollywood",male,Solo Act
2vJvM1hPBYqDoGBje0kRMd,Jassa Dhillon,punjabi pop,male,Solo Act
54BjV0qctcWp8xOip7uaJD,thiarajxtt,punjabi pop,,Unknown
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,"filmi,modern bollywood",male,Solo Act
1jClwcjgQMoyxGz3Ahd8sf,Striven,modern bhajan,,Unknown
3hbwOFtgWSNfeRzF2o7Y65,Charan,,,Unknown
6PdJJhJWHFRtoERTQ8JGq1,Navaan Sandhu,punjabi pop,male,Solo Act
3PgeUFj9oHU4K4RGaITz2f,Paresh Kamath,,,Solo Act
1GcAgSs5t6sadg2O8efjEu,Satya Yamini,telugu indie,female,Solo Act
71hjb5G92mGoKRSAW3Cj00,Anu Malik,"filmi,modern bollywood",male,Solo Act
03veJpSIc7GAx0mPLcskjI,Ashish Pandit,,,Solo Act
0RVVocHucskI9ump9JUJyv,Aditi,,female,Solo Act
22KTsf5b5SeYNOypXpyYBr,Tejaswini,,,Solo Act
4ZWAzDyWt9NdjhvZvTaM5U,Roshini,"classic kollywood,tamil pop",female,Solo Act
79sho4jpEGoCCC51KHnNSJ,Naresh Kamath,modern bollywood,male,Solo Act
3X5AtwrY5omMtHVG0osUFE,Raaka,,,Band
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,"filmi,modern bollywood",male,Solo Act
70voqWnL1gpuxodufMgBt4,Abhijit Vaghani,modern bollywood,,Solo Act
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,desi pop,,Unknown
6bmhUYiasV6rSORgLmHYZ4,Srivardhani Kuchi,"classic tollywood,tollywood",,Unknown
6PtoffEX0RiktNdmCeuWkl,Siddharth Basrur,modern bollywood,male,Solo Act
1FI8Am7UxI2XLUtFs2jPva,Priya Hemesh,"filmi,tamil pop",female,Solo Act
7zneCNzf0wfXcjCOvirRlX,Ajesh,"kollywood,tamil pop",,Unknown
4rgw8A5vcYinpZLDKHrEdV,Satinder Sartaaj,"punjabi pop,sufi",male,Solo Act
008PpLcKUtVXle6JSwkq3I,Emiway Bantai,"desi hip hop,desi pop,desi trap,hindi hip hop",male,Solo Act
2uKITbMInpFKYeI9ll9fv8,Madhuvanthi Narayan,mollywood,female,Solo Act
1qFp8zDvsXyCsC5dqz8X4S,Sushin Shyam,mollywood,male,Solo Act
5TZzBBayl8u85ZdzhwMHuO,Pradeep,"ghazal,tamil pop",,Unknown
3YiOznlKSt8MhP3ciylJL9,Inderr,,,Unknown
38lgkItatcpCc0I9hV4nEr,Ali Azmat,"classic pakistani pop,filmi,pakistani pop,sufi",male,Solo Act
2UwDJeoMqYers5Jmm75zm2,Antara Mitra,modern bollywood,female,Solo Act
5t97rjifUl8d4HNwSzbCv9,Darbuka Siva,tamil pop,male,Solo Act
4tgxFlmtGx08MtTKWeqEuR,Amitabh Bachchan,"classic bollywood,filmi",male,Solo Act
04FsFHujpuqonrPXZrEJlK,Dev Negi,"filmi,modern bollywood",male,Solo Act
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,"filmi,modern bollywood",female,Solo Act
2o4R2rK7FetH40HTv0SUWl,Monali Thakur,"filmi,modern bollywood",female,Solo Act
77YvCBWe0tTLygpgSJsdOH,Dhee,"filmi,tamil pop",female,Solo Act
44OCqb4De16h6EY5QfzYp7,Prerna Arora,,,Unknown
7qdC0GXrSCxVBg69Va9cCM,Salman SV,,,Unknown
12l1SqSNsg2mI2IcXpPWjR,M. M. Keeravani,vintage tollywood,male,Solo Act
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"dance pop,pop",male,Solo Act
37Zo1pexxNhKlFtkYTGngm,Ashwani Basoya,,,Unknown
1H4ZvA2yyK7wCmbvEUWvPn,Rahul Sipligunj,tollywood,male,Solo Act
6iv4lysB1yHXoZJ2gfqTdh,Shashwat Singh,"desi pop,indian fusion,modern bollywood",male,Solo Act
4tejKImNVmDcORNBuZ1l14,Kala Bhairava,tollywood,,Unknown
6uskWv5K2FA0YOAYr7JOUz,Shalmali Kholgade,"filmi,modern bollywood",female,Solo Act
6DaYS7s7hXtNtuGwBICzVB,Raka,,,Band
1SAfLgPPu8S6NWUJES6LNO,Lakhwinder Wadali,punjabi pop,male,Solo Act
5mWQT8CLTa4mAQAJdFjHb1,Abdul Hannan,"pakistani indie,pakistani pop,urdu hip hop",,Unknown
2YzXsQoI3rqYNEVd4nac7g,Ultra Beats,,,Unknown
01pFDtbY3k5uOmy0Pbg93C,Rovalio,"pakistani electronic,pakistani pop",,Unknown
0bQPM1J8HE8A3vZEUG1VW7,Lucky Noor,,,Unknown
07XZWWsqwn2QshmfoYzKIU,Sunny Yaduvanshi,,,Unknown
4GEyPR3J4DYvuTRuPJQ0CW,Anvita Dutt Guptan,modern bollywood,female,Solo Act
3npIyKDl6aWfQPCIEU8RjY,AK Rok,,,Unknown
3quojFCZjKk1j5zIv0HX2P,Rav Dhaliwal,punjabi pop,,Unknown
64DvMieEUCdrYKmEIhDt8G,Arjan Dhillon,punjabi pop,male,Solo Act
4C19flKmMm12gRxmBJWMCV,Varinder Brar,"haryanvi hip hop,punjabi pop",,Unknown
2k4fHTIWakuc1WSIV0owMZ,Nitesh Ujoli,,,Unknown
5ugsiK49gIkIVh8U93EO0z,Ami Mishra,modern bollywood,male,Solo Act
6uflkUXhbKhwVwZ3E2opoG,GD 47,desi hip hop,male,Solo Act
1EzHkoB4160h1B1xAyXSUR,Piyush Mishra,indian folk,male,Solo Act
6vYL9RV6m4NECOJzbGRbbV,Shraddha Kapoor,modern bollywood,female,Solo Act
16023OFrIxSmKOMpIVJ6Ax,Swapnil Tare,modern bollywood,,Solo Act
15ClyGUe5g2vllncIC4tp6,Pradeep Kumar,tamil pop,male,Solo Act
5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,"classic pakistani pop,filmi,indian fusion,pakistani folk,qawwali,sufi,world",male,Solo Act
1c9QhChHTXonXtMnG29R9G,Imdad Hussain,,,Unknown
6k970rXaWAWVfWMjqWtFNI,Steel Banglez,"afroswing,birmingham grime,grime,london rap,uk hip hop",male,Solo Act
4JczWHls9n9VpTHnqO2IG8,Ananya Bhat,sandalwood,female,Solo Act
3m49WVMU4zCkaVEKb8kFW7,Ilaiyaraaja,"classic kollywood,filmi",male,Solo Act
4LZrB16vINsCHc28cE6oQo,Aditya Bhardwaj,desi pop,male,Solo Act
2cDwAUYn4pShB8tzpgaefM,RDRKSH,,,Unknown
3yMmYEklQ7gLOZXEFNd3xr,Palak Muchhal,"filmi,modern bollywood",female,Solo Act
2WcrD17Io276ir3miEHCrc,Sargi Maan,,,Unknown
1jPeDHvfU5Knw8VyOP6TZN,Dj Chetas,desi pop,,Solo Act
6jf2eKjiPT6P18RbOSLzf0,Arko,"desi pop,filmi,modern bollywood",male,Solo Act
26ks59eSno7UlPCdljHQoI,Shirley Setia,modern bollywood,female,Solo Act
7w089qcbkrJcuYYDzpWTeJ,Bharat Kamal,modern bhajan,,Unknown
6z9kS2dZQbqNV69wfrCZAR,Nikk,"desi pop,punjabi pop",male,Solo Act
0OytfiwNkc1KzXE4ImyjgW,Gulab Sidhu,punjabi pop,male,Solo Act
5PG1p5BLA6PsBFu2V2nC6y,Gurjas Sidhu,punjabi pop,,Unknown
6wONmhCUY7KbDKabub45E7,Avneet Kaur,,,Unknown
5Nfs3z1NSsrI3wxInUl6v8,Mohit Lalwani,"hare krishna,modern bhajan",,Unknown
1tg2kRJ6obLF4fL5oPASZV,Syrus Inc,,,Unknown
3R1penrqtuKNTeWABjKT5N,Bir,punjabi pop,,Solo Act
3WM8gPcpfXlkMKElpR53J6,Talha Eren,,,Unknown
17slvN7PVFyVcRtWJchRqU,Taniskaa Sanghvi,,,Unknown
3SQVNBF31sOSgXeXzkGW9M,Dhanju,,,Unknown
6yoZ3sfnKmeMLGuDUaeRnQ,Vishal Shelke,,,Unknown
3GOxylxqB046EtIQynePq2,Yeah Proof,punjabi pop,male,Solo Act
1Oh5bPXjw5jreVFhKc4jux,Kaka,punjabi pop,male,Solo Act
6wmETiZFS8CviwUTaeoVgf,Guri,"desi hip hop,doujin,punjabi pop",male,Solo Act
6fzmobEykeKCwfhH6EsZh4,Irshad Khan,,male,Solo Act
7M3xY5iHSzEtoL3FpqOD75,Garry Sandhu,punjabi pop,male,Solo Act
72beYOeW2sb2yfcS4JsRvb,Ritviz,"desi hip hop,desi pop,hindi indie,indian edm,indian indie",male,Solo Act
6ce1Ysig2iILmcVc0lmTKW,Josh Sidhu,,,Unknown
1qdCjzbT4CVuj14WU706zE,Sumonto,,,Unknown
4HQeSXwG2BVH0KvxHE5oCf,Suzanne D'Mello,"filmi,modern bollywood",female,Solo Act
3TozxPbDes76aGFdfv7PMv,Jordan Sandhu,punjabi pop,male,Solo Act
5wGdp8AA0E96xLHG4PvVfv,Dj Reed,,,Unknown
0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,"desi pop,folk-pop,hindi indie,indian indie,indian singer-songwriter",male,Solo Act
1bTROl5p3rGTpvKeWnGgrw,Sohail Sen,"filmi,modern bollywood",male,Solo Act
3dihrcurT9YFHMT8KpaIKa,Tarannum Malik Jain,,,Unknown
2E6ODN4Dna1vkh6s8sxHC0,Prodgk,"punjabi hip hop,punjabi pop",,Unknown
48RCl7AbbfhC60EN8a80Op,Jigar Saraiya,modern bollywood,male,Solo Act
1mUl05hT77FrwVFW51wOlr,JERRY,punjabi pop,male,Solo Act
3TnHUGTOpN3yuYw59iGMSd,Serena,,,Unknown
6IP4VnqS1pOiQcPVP4zx0H,Prem Dhillon,punjabi pop,male,Solo Act
6lMIhndzcevFkVWSJnXPt2,Desi Crew,punjabi pop,,Band
7tH8oZj2nLERlp2hE5QNjp,Mellow D,"desi pop,modern bollywood",male,Solo Act
03hG7s3MUquIZwa4OvtLD7,Phenom,,male,Solo Act
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,"filmi,modern bollywood",male,Solo Act
0SWOtgI95g7oVrP9halrmP,Bohemia,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",male,Solo Act
3CPdmmOFd8yq1zXHn28UsH,Ahi Ajayan,mollywood,,Unknown
6QtJ6BVdj43aDpgjnVp2tY,Mohammed Irfan,"filmi,modern bollywood",male,Solo Act
2einniD11Dbvrwy5nWmn4p,Vishnu Vijay,mollywood,male,Solo Act
2praKdsjYPKh2yNXBdTWGT,Ninja,punjabi pop,male,Solo Act
1M9i0QHvHIV32HRRzDZ9QS,Dj Akash Rx,modern bhajan,,Unknown
50iBEPSw6kQ8GQkumXz7XZ,Hesham Abdul Wahab,mollywood,male,Solo Act
7uw9rkZ9mxuSBuURy86ERR,Amitabha Bhattacharya,modern bollywood,,Unknown
2wX6xSig4Rig5kZU6ePlWe,KSHMR,"big room,dutch house,edm,electro house,indian edm,pop dance,progressive electro house,slap house",male,Solo Act
44oMI9xI4kcCub3qbpYPdb,Emraan Hashmi,,male,Solo Act
2RJawMqX9ESxws2KMtHyP3,Deep Jandu,"desi hip hop,punjabi hip hop,punjabi pop",male,Solo Act
3hWwqQE8pDtGEOOf0VJx4t,J.Hind,,male,Unknown
1ZMVOLxIxsGjltIDUawg8Z,Pushpavathy,mollywood,female,Solo Act
06sVoZgq2NIPNoWgggu8Vq,PARDHAAN,desi hip hop,male,Solo Act
2r3HmBK84dHpMW5WFNdWNP,Ezu,"desi hip hop,desi pop,punjabi pop",male,Solo Act
3pprGoaDTSiVBHicWoDGi5,utku INC,speed up turkce,,Unknown
0uOUeC51AxGnP6hB8gurwt,Cheema Y,punjabi pop,male,Solo Act
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,punjabi pop,male,Solo Act
5fvTHKKzW44A9867nPDocM,Ajay-Atul,filmi,,Band
2NV7RSOqlCvigkJ9xMBxDW,Jaura Phagwara,"punjabi hip hop,punjabi pop",,Unknown
5xh6szshoZ0UfZD1x6QzZG,NDS,,,Unknown
39fT56OHEL2E98zDKrqBsC,Nikhil D'Souza,"desi pop,indian indie,modern bollywood",male,Solo Act
0GN8ESzAOmWEc4tjr6bR52,Styrx,speed up turkce,,Unknown
04xmzIVarlEkrLNKRPl3VU,Thezth,,,Unknown
6QoCrBHsojKnOrsGNfRcTN,Talwiinder,punjabi hip hop,,Unknown
0HIpVOzrDwqiI5wP56soMK,Saim Bhat,,male,Solo Act
5OG0IXzIqYPB67VMlEJOo0,Irshan Ashraf,modern bollywood,male,Solo Act
5wTLUHTynSSD53c7S9XEdr,Rahul Mishra,"desi pop,modern bollywood",male,Solo Act
6KozIqto3bkoQp4lksicOA,Denny,desi pop,male,Solo Act
7uvFUOwVvse3izyeVufnl9,A.M. Turaz,modern bollywood,,Solo Act
6V0gxfUlhg6fOcQGEhcpel,Deepty,,,Unknown
5ds7YHzRIeaGrAKGPR62fA,Shekar Chandra,tollywood,male,Solo Act
0fNDH2JsW1yPrwIYjyOB5n,R Maan,haryanvi pop,,Unknown
0ZWcvDl5x0q79wjTREH2IH,Vincent Boral,desi pop,,Unknown
0NeoPmJb4LMYLHhX8OVaNA,Shadab,modern bollywood,male,Solo Act
4ojkMVHjuDZgDXSJy5qs2h,Madhubanti Bagchi,modern bollywood,female,Solo Act
01Co4R2CqEEwVgmbNMPei4,Gauntlet.,,,Band
3RN1T82XXhayseL1rCdJnp,Nivas K Prasanna,tamil pop,male,Solo Act
49YbNTLaaAbZHLtDI2aPGL,Tesher,,male,Solo Act
5PVSEFUT4Inqu3yEq56Ku9,Raghav,"desi pop,hindi indie",male,Solo Act
2Fl0BwBH1KNwkrinajN5dI,Gautham Vasudev Menon,tamil pop,male,Solo Act
4b1WCDqAVVgxK7KozLkOqc,Asal Kolaar,tamil pop,male,Solo Act
55qSfu1GHECwVFoT2d6ibM,Rishabh,indian lo-fi,male,Solo Act
0kuJvSWvqLidbIjQaJh8DA,Malvi Sundaresan,"kollywood,tamil pop",female,Solo Act
6TK1aE29is2e4iYpRKk3oS,NARCO,,,Band
0QicOPoGCIHxlRFG0I4r9H,Jassi,,,Solo Act
7b6Ui7JVaBDEfZB9k6nHL0,The Local Train,"hindi indie,indian indie,indian rock,new delhi indie",,Band
3jw6WnDlhrKkNjgcp8JGQe,Arunraja Kamaraj,"kollywood,tamil pop",male,Solo Act
15UQcr22jcc6DJjy3sLv3J,Rashmeet Kaur,"desi pop,modern bollywood,punjabi pop",female,Solo Act
1Xoow41U5fn5DwlMlYt7Gw,Hard Kaur,desi hip hop,female,Solo Act
1qcVHIPfwFFc0gMnAxG9I1,Nawazuddin Siddiqui,,,Unknown
47SaOSOqcrxSJNZUuqpLuu,Jay Trak,punjabi pop,male,Solo Act
0Yb0T3wUUNiIvHjqnfkbuH,Mahalakshmi Iyer,modern bollywood,female,Solo Act
5Us2dsq4VHlfLbKOrskg7K,Mxrci,punjabi pop,male,Solo Act
54E3dYx7RpaGZaDVXJTWjr,Rooh Sandhu,,,Unknown
0VAIiNSKG4DWkSaIy5qWz1,Prabh Singh,,,Unknown
1n6pjRJkTY5v8RtUCAv5pi,Umair,"desi hip hop,pakistani hip hop,urdu hip hop",male,Solo Act
0jwbpxdhhQamNo79fFPVcr,Sivakarthikeyan,"kollywood,tamil pop",male,Solo Act
7jFE7CFeIIX7JhA8HwNH54,Bharath Sankar,"kollywood,tamil pop",male,Solo Act
2bfyLSCw72lQ5qoD8cdVBB,Sreerama Chandra,tollywood,male,Solo Act
0lMa3YTHqQnDDTBaxAV7LK,Ranveer Singh,"desi hip hop,hindi hip hop,modern bollywood",male,Solo Act
1GE8jiWTAhX18vP7Wqxig9,Hamza Malik,pakistani pop,,Unknown
69xcFpmqTOmFNOL08Bxyci,Talha Anjum,"desi hip hop,hindi hip hop,pakistani hip hop,urdu hip hop",,Unknown
5xLJfbHjlXr4OYawjoGhE8,Aditi Shankar,"kollywood,tamil pop",female,Solo Act
6umn0ODoYa5UsGpswA99gx,Vijai Bulganin,tollywood,,Unknown
1oJYWBIasyrnLv3jZYkIRF,Aasa Singh,,male,Unknown
0Fvud1OrUvlMHqxbEGmtnj,Starboy X,,male,Solo Act
7C5xVXoqim1TICnCMZ9A6P,Zahrah S Khan,"desi pop,modern bollywood",female,Solo Act
1ppoDV6LO37SPuHEK2FAyR,lusttqwe,new school turkce rap,,Unknown
6XwwFnewNgWp81MYMK8zLq,Edward Maya,"romanian house,romanian pop",male,Solo Act
6eBkw5IL6oFehkMupSVa0S,Pratik Gangavane,,,Unknown
0NjXtqYWpnV055KhfZgtuY,Saad Lamjarred,"arab pop,moroccan pop,rif,shaabi",male,Solo Act
2yC22iFmcNBOfauIctRvPT,Gaurav Chatterji,,male,Solo Act
2LX2ca4llDo1CckEcTl2Nc,Hrishi Giridhar,,,Unknown
3fRSA5zbD43VMmgwW84rOo,Tiger Shroff,modern bollywood,,Unknown
1fhomnuqkIYFeXNoJB5DjT,Harkirat Sangha,,,Unknown
3GdSQUH1BRtl9UrrtuwJlP,Irshad Kamil,modern bollywood,male,Solo Act
5TvdGhdmRObqOkU6eGfXb5,Preston Pablo,,male,Solo Act
0RVfcqug2nB820dxIGycIW,Hansika Pareek,desi pop,female,Solo Act
61if35zz1W11GejEkxTLEQ,Benny Dayal,"filmi,modern bollywood",male,Solo Act
7eYwycsUoAQLxKF1MNEvVa,Rabbi Shergill,"filmi,modern bollywood,sufi",male,Solo Act
2d87Ln0p2Bjipl9mzvlA2t,Joe Paul,mollywood,male,Solo Act
302ztHnZGveCVIu1cW9awZ,SDEE,,,Unknown
07ziSY1M5vTjGnNtW9WNeR,Ananthakrrishnan,tamil pop,,Unknown
3Q80PCEUBCiRhLSWdQApNt,Jakes Bejoy,mollywood,male,Solo Act
1jR0u53xF6iccwKAu9SD3H,Anubha Bajaj,desi pop,female,Solo Act
3bJ59Z94USftWXWfO7vCH3,Fejo,"malayalam hip hop,mollywood",male,Solo Act
1BY7PxVLvuV63Ds9iPVXss,Vkey,,male,Solo Act
5DzbLrOUJEiT6kx68Dnqxr,Yarah,canadian contemporary r&b,female,Solo Act
0NZtn1Kyq08alpHCTRf3dv,Tony Kakkar,"desi pop,filmi,modern bollywood",male,Solo Act
1yzwPGlvrRLlhYkCRYde5z,Vignesh Shivan,tamil pop,male,Solo Act
71oGOxg5ez52Hh1Ye41A98,Mustafa Zahid,"filmi,modern bollywood,pakistani pop",male,Solo Act
5PMrnGmlpH0l7Uc9DnnatM,Priya Mali,,female,Solo Act
7zN7ZzgJdUZdEcbecViK4N,Dropped Out,indian electronic,male,Solo Act
0TwG8C39WJIfFlcPrhxHST,Yashraj,"desi hip hop,hindi hip hop",male,Solo Act
3Fj6TOcW3jdLmiHGaXLMAX,Resmi Sateesh,,female,Solo Act
2P9JaCtpbQSuZOgvtPrUJ8,Jass Manak,"desi hip hop,desi pop,punjabi pop",male,Solo Act
2JJKoRrK7Eec7jlcjFB7sc,Dabzee,malayalam hip hop,male,Solo Act
0vkpFzbSTmwPuGGnhsblFI,Ajay Gogavale,marathi traditional,male,Solo Act
4XTiRlcZr4ACFHAXgV34Sc,Adnan Dhool,pakistani pop,male,Solo Act
4I5QgST39jQbLzuWTgUKcX,Ravindra Sathe,mantra,male,Solo Act
25Pa1Vz1ZuTHmXPiYeMcgx,Vivek,tamil pop,male,Solo Act
597A6e3D22Vq4gxyh4mUjh,Hiten,,male,Solo Act
5cBFMoMgcAt03YL2r0tS25,Raja Kumari,desi hip hop,female,Solo Act
3xZ9z6k4Suc2O8cAiwMt7h,Suzonn,"indian indie,indian singer-songwriter",,Unknown
3eaS0SB97IZ1TVFv4XiTdm,SA,,male,Solo Act
5A5bbXuMkVh28lxVO4y25g,M.H.R,,,Unknown
7hHDO4bJGlEaEHlY2lj1eZ,Bilal Saeed,"desi hip hop,desi pop,punjabi pop,sufi",male,Solo Act
1IVjFQKbSitl1XikHLdxlW,JOKER390P,,,Unknown
5AWtJTaoFmLLrPwDR5dLPB,Govind Vasantha,tamil pop,male,Solo Act
1292Fb98poF6N9aEk9oibw,Mehar Vaani,punjabi pop,,Unknown
7AKO4PWJ6ToZVUfA5xmsIY,Sunanda Sharma,punjabi pop,female,Solo Act
7frYUe4C7A42uZqCzD34Y4,Sultaan,"punjabi hip hop,punjabi pop",male,Solo Act
6t6D6drTfOF08Jp4w9wY2J,Deep Money,,male,Solo Act
3CenMXEd3ei2rZZ3k9bWQH,Aniket Jain,,,Unknown
68BDWvc511MC0b6eAmH7gW,Aditya Gadhvi,"gujarati garba,gujarati pop",male,Solo Act
1DctKQQOA4GfV6Pc9WngX5,Addy Nagar,,,Unknown
58gPiY6DihD2M1PH1g8Lpd,Emre Root,,,Unknown
33hKWOTTkOaDrINMAlQtht,krmd,speed up turkce,,Unknown
4bvGDTEPFnllKiJaEZGuXk,Achint,"indian folk,indian indie",male,Solo Act
5TNSXFCNwlq2CfiMcNOCDP,Lijo George-Dj Chetas,"desi pop,modern bollywood",,Band
2DnAk9208P5ppNeJcVqb4I,Retrib,speed up turkce,,Unknown
1EYD74wB45dOQXt27hh144,Unni Menon,filmi,,Solo Act
1yMP2gzEFgUkib4khXN6hi,Taimour Baig,"desi emo rap,urdu hip hop",,Unknown
5ObQXIcqKtQENK14lQyqiy,Anuradha Sriram,filmi,female,Solo Act
7rEwKApsZMo8cXVxAndmvD,Raffey Anwar,,male,Solo Act
0UssK1rMiTP251lIwkpHwr,Cheetah,,female,Solo Act
1aXtuiimQwgW8Xqztgp4Kf,Deva,"kollywood,tamil pop",male,Solo Act
2sWf9Tj6EsTxURcgil3NTG,Greg Kurstin,,male,Solo Act
7balJhYEvDHAshA39peuCr,Saabi Bhinder,punjabi pop,,Unknown
4r4r2gGaA74pul0n6FiRsE,Gill Machhrai,,,Unknown
3SwS8uwiv8h8gf0uobOb4f,Swati Mishra,,,Unknown
5TB837uKG65w8Jnz5D0bS5,Vidyasagar,"filmi,kollywood",male,Solo Act
7b1fbUqnT4rGuWLNK8aQDI,Flexyz,,,Unknown
3MjuFSfNJ4fgbAgKHoS2dB,Krishnachandar,,,Unknown
2rPNU3ZalATWC8af5XRWOG,Bexter,,,Solo Act
4M5rchiFiSzhpvI8QH7BFP,Purebur,,,Unknown
0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"escape room,indietronica,new rave",female,Solo Act
3Nl0M5npGh6M2dV5SEkTUB,DEVA,,male,Solo Act
2JEjaa7hWhE1BbL3OcoeFR,Sujatha,"filmi,malayalam pop",female,Solo Act
2NRUSasq9uE6t1RDdSpdXA,Egemen Kazanır,,,Unknown
08mu3VEvLCIWDq4t0NNoTN,Sikander Kahlon,"desi hip hop,punjabi hip hop",male,Solo Act
22dZXkSMXDZVHZ2cF4nDsq,SloFevero,meme,,Unknown
0EEmpZWPcOa1i1XYG2zkdQ,Gill Saab Music,,,Unknown
5wQDQFm7Ku8WWGi5xqJ9lp,Jyotica Tangri,"desi pop,filmi,modern bollywood",female,Solo Act
6JU9Z6CZZFeOO4pqZUJ3TS,Karthika Vaidyanathan,,female,Solo Act
2jiSIlVrIaBnJA2x4jqqvf,Akshay & IP,,,Unknown
2LKbmSS1wx5pW7YfRkIgg6,SARRB,,,Unknown
7pauOFC9bRqioSX30AvNkG,IP Singh,"desi pop,modern bollywood",,Unknown
5CTu6FKerxlvZrsLb6BYaU,Harshavardhan Rameshwar,,male,Solo Act
2pywmTkxO0H1CY8ZXSJTSC,Neelkamal Singh,bhojpuri pop,,Unknown
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,"filmi,modern bollywood",,Band
2LgKrgRJcbJlt14i1LTzDU,Amit Mishra,"filmi,modern bollywood",male,Solo Act
5wqQrS5pyg3kv4FRI6I45P,Masaba,,,Unknown
4ufyGQgkJxP92QPasJAmMv,Shallum Lama,,,Unknown
0kJO65h553i1iGsZutBuqz,Adnan Sami,"classic pakistani pop,filmi,modern bollywood",male,Solo Act
4kzSv6FtNOoY6s4VFD3L6e,Yugabharathi,tamil pop,male,Solo Act
6WPI5BHCoVymuFbC2p7p4G,ReVo LEKHAK,desi hip hop,,Unknown
5TVRuxsMCXb9bBuUhe484o,Inder Arya,"garhwali pop,kumaoni pop",,Unknown
73q7QOnwGy6huqoJ9JCRYD,Anantha Sreeram,,,Unknown
4xNgNFUMUuGCoy7IX74Y60,Mohammad Faiz,desi pop,,Unknown
66wcf4Q64sXblp7ZHTaJC7,Dhvani Kailas,,,Unknown
1EQLSftgrQ3WMEofBfhlIZ,Choir,,,Unknown
6qtADmCOQ6a9NlpMULzJj9,Arpit Bala,,,Unknown
59pq5Vw16UDkR9txoPKv86,Prakriti Kakar,modern bollywood,female,Solo Act
7FvX2e6CgYllzgZ9uempWF,Karun,desi hip hop,female,Solo Act
0ECy3INAe1k7665cRLCT0Y,Lambo Drive,,,Unknown
61xWsEEVhNqPgnjLZ56elT,Ashim Kemson,,,Unknown
